IndicatorID,IndicatorName,IndicatorUnits,ProjectID,EIPProjectNumber,IndicatorProjectYear,IndicatorProjectValue,PMSubcategoryName1,PMSubcategoryOption1,PMSubcategoryName2,PMSubcategoryOption2,PMSubcategoryName3,PMSubcategoryOption3,PMSubcategoryName4,PMSubcategoryOption4
19,Acres of Forest Fuels Reduction Treatment,acres,3906,02.01.01.0095,2019,16.73,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,3906,02.01.01.0095,2018,26.85,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,3906,02.01.01.0095,2016,9.17,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,3906,02.01.01.0095,2017,10.25,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,3907,02.01.01.0096,2017,11.3,Treatment Zone,Community Defense Zone,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)",Treatment Type,Prescribed Burning
19,Acres of Forest Fuels Reduction Treatment,acres,3907,02.01.01.0096,2018,27.99,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,3907,02.01.01.0096,2016,11.3,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,3907,02.01.01.0096,2017,8.86,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,3907,02.01.01.0096,2018,8.86,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,3911,02.01.01.0097,2023,56.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,3924,02.01.01.0098,2018,4.4,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3925,02.01.01.0099,2018,73.1,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3925,02.01.01.0099,2019,55.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3925,02.01.01.0099,2018,53.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,4034,02.01.01.0100,2022,14.0,Treatment Zone,Community Defense Zone,Treatment Type,Chipping,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4034,02.01.01.0100,2022,209.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4034,02.01.01.0100,2022,43.0,Treatment Zone,Threat Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4034,02.01.01.0100,2022,60.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4034,02.01.01.0100,2021,40.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4034,02.01.01.0100,2019,51.0,Treatment Zone,Community Defense Zone,Treatment Type,Mechanical Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4034,02.01.01.0100,2019,10.0,Treatment Zone,Community Defense Zone,Treatment Type,Chipping,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4034,02.01.01.0100,2018,10.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4034,02.01.01.0100,2019,60.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4034,02.01.01.0100,2020,16.0,Treatment Zone,Community Defense Zone,Treatment Type,Chipping,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4034,02.01.01.0100,2020,55.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4034,02.01.01.0100,2021,28.0,Treatment Zone,Community Defense Zone,Treatment Type,Chipping,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4034,02.01.01.0100,2021,130.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4034,02.01.01.0100,2023,6.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4041,02.01.01.0101,2021,0.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4041,02.01.01.0101,2019,151.0,Treatment Zone,Community Defense Zone,Treatment Type,Biomass Removal,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4041,02.01.01.0101,2019,151.0,Treatment Zone,Community Defense Zone,Treatment Type,Mechanical Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4041,02.01.01.0101,2020,260.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4041,02.01.01.0101,2022,119.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4041,02.01.01.0101,2023,40.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4099,02.01.01.0102,2017,6.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,4099,02.01.01.0102,2017,6.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,4153,02.01.01.0104,2018,10.0,Treatment Zone,Urban Core,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4153,02.01.01.0104,2018,10.0,Treatment Zone,Urban Core,Treatment Type,Chipping,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4160,02.01.01.0105,2019,27.0,Treatment Zone,Community Defense Zone,Treatment Type,Chipping,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4160,02.01.01.0105,2020,30.0,Treatment Zone,Community Defense Zone,Treatment Type,Chipping,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4160,02.01.01.0105,2019,27.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4160,02.01.01.0105,2020,30.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4160,02.01.01.0105,2021,22.0,Treatment Zone,Community Defense Zone,Treatment Type,Chipping,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4160,02.01.01.0105,2021,22.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4188,02.01.01.0106,2019,15.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,4188,02.01.01.0106,2020,0.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,4188,02.01.01.0106,2021,465.0,Treatment Zone,Community Defense Zone,Treatment Type,Mechanical Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,4188,02.01.01.0106,2022,0.0,Treatment Zone,Community Defense Zone,Treatment Type,Mechanical Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,4188,02.01.01.0106,2023,0.0,Treatment Zone,Community Defense Zone,Treatment Type,Mechanical Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,4194,02.01.01.0107,2023,60.0,Treatment Zone,Threat Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4194,02.01.01.0107,2019,8.0,Treatment Zone,Threat Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4194,02.01.01.0107,2020,1.0,Treatment Zone,Threat Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4194,02.01.01.0107,2021,11.0,Treatment Zone,Threat Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4194,02.01.01.0107,2022,9.0,Treatment Zone,Threat Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4194,02.01.01.0107,2023,17.0,Treatment Zone,Threat Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4206,02.01.01.0109,2019,60.0,Treatment Zone,Community Defense Zone,Treatment Type,Biomass Removal,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,4206,02.01.01.0109,2019,60.0,Treatment Zone,Community Defense Zone,Treatment Type,Mechanical Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,4206,02.01.01.0109,2019,60.0,Treatment Zone,Community Defense Zone,Treatment Type,Chipping,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,4236,02.01.01.0110,2022,28.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,4295,02.01.01.0113,2023,16.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,4295,02.01.01.0113,2022,8.0,Treatment Zone,Community Defense Zone,Treatment Type,Chipping,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,4295,02.01.01.0113,2021,26.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,4295,02.01.01.0113,2020,36.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,4295,02.01.01.0113,2021,21.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,4295,02.01.01.0113,2022,33.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,4295,02.01.01.0113,2022,27.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,4326,02.01.01.0117,2022,32.0,Treatment Zone,Threat Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,4326,02.01.01.0117,2021,32.2,Treatment Zone,Threat Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,4326,02.01.01.0117,2022,33.0,Treatment Zone,Threat Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,4326,02.01.01.0117,2023,33.2,Treatment Zone,Threat Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,35,02.01.01.0118,2012,8.75,Treatment Zone,Urban Core,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Maintenance,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,35,02.01.01.0118,2014,4.0,Treatment Zone,Urban Core,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Maintenance,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,35,02.01.01.0118,2015,7.4,Treatment Zone,Urban Core,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Maintenance,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,35,02.01.01.0118,2016,4.04,Treatment Zone,Urban Core,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Maintenance,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,35,02.01.01.0118,2017,1.9,Treatment Zone,Urban Core,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Maintenance,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,35,02.01.01.0118,2018,1.1,Treatment Zone,Urban Core,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Maintenance,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,35,02.01.01.0118,2019,10.0,Treatment Zone,Urban Core,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Maintenance,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,35,02.01.01.0118,2020,31.5,Treatment Zone,Urban Core,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Maintenance,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,35,02.01.01.0118,2021,43.0,Treatment Zone,Urban Core,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Maintenance,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,35,02.01.01.0118,2022,20.0,Treatment Zone,Urban Core,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Maintenance,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,35,02.01.01.0118,2023,15.0,Treatment Zone,Urban Core,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Maintenance,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4091,02.01.01.0120,2023,6.5,Treatment Zone,Community Defense Zone,Treatment Type,Chipping,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,4091,02.01.01.0120,2022,22.35,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4091,02.01.01.0120,2022,1.5,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,4091,02.01.01.0120,2022,22.35,Treatment Zone,Community Defense Zone,Treatment Type,Chipping,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4091,02.01.01.0120,2023,41.4,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4091,02.01.01.0120,2023,6.5,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,4091,02.01.01.0120,2023,41.4,Treatment Zone,Community Defense Zone,Treatment Type,Chipping,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4324,02.01.01.0122,2023,2.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4324,02.01.01.0122,2023,2.0,Treatment Zone,Community Defense Zone,Treatment Type,Chipping,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4324,02.01.01.0122,2021,7.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4324,02.01.01.0122,2021,7.0,Treatment Zone,Community Defense Zone,Treatment Type,Chipping,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4324,02.01.01.0122,2022,3.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4324,02.01.01.0122,2022,19.0,Treatment Zone,Community Defense Zone,Treatment Type,Chipping,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4380,02.01.01.0123,2022,23.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,4380,02.01.01.0123,2023,20.67,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,4381,02.01.01.0124,2023,42.51,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Maintenance,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,4381,02.01.01.0124,2023,14.53,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Maintenance,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,4381,02.01.01.0124,2023,19.8,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Maintenance,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,4394,02.01.01.0126,2020,0.0,Treatment Zone,Community Defense Zone,Treatment Type,Mechanical Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,4394,02.01.01.0126,2021,95.0,Treatment Zone,Community Defense Zone,Treatment Type,Mechanical Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,4394,02.01.01.0126,2022,9.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,4460,02.01.01.0129,2023,10.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,4439,02.01.01.0131,2022,78.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Maintenance,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,4439,02.01.01.0131,2023,19.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Maintenance,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,4473,02.01.01.0134,2023,17.0,Treatment Zone,Community Defense Zone,Treatment Type,Mechanical Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,4475,02.01.01.0135,2023,8.0,Treatment Zone,General Forest,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4479,02.01.01.0139,2023,2.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4479,02.01.01.0139,2023,2.0,Treatment Zone,Community Defense Zone,Treatment Type,Chipping,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4479,02.01.01.0139,2023,1.0,Treatment Zone,Community Defense Zone,Treatment Type,Pruning,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4192,02.01.02.0014,2022,208.0,Treatment Zone,Threat Zone,Treatment Type,Mechanical Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,4192,02.01.02.0014,2020,0.0,Treatment Zone,Threat Zone,Treatment Type,Mechanical Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,4192,02.01.02.0014,2021,0.0,Treatment Zone,Threat Zone,Treatment Type,Mechanical Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,4192,02.01.02.0014,2022,15.0,Treatment Zone,Threat Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,4192,02.01.02.0014,2023,0.0,Treatment Zone,Threat Zone,Treatment Type,Mechanical Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,4192,02.01.02.0014,2023,0.0,Treatment Zone,Threat Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,4294,02.01.02.0016,2022,10.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,4294,02.01.02.0016,2022,280.0,Treatment Zone,Community Defense Zone,Treatment Type,Mechanical Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,4294,02.01.02.0016,2023,50.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,4294,02.01.02.0016,2023,200.0,Treatment Zone,Community Defense Zone,Treatment Type,Mechanical Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
